team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
234,/team/234/benfica/240002,24,2,2023-09-22,Benfica,308,Liga Portugal,1.0,38,Portugal,79,80,81,77,883017.0,Estádio da Luz,236,6,10.0,,320000000.0,26.09,24.68,192366.0,183898.0,243245.0,243245.0,183898.0,183898.0,243245.0,183898.0,Press after possession loss,51.0,71.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
236,/team/236/porto/240002,24,2,2023-09-22,Porto,308,Liga Portugal,1.0,38,Portugal,78,78,78,77,523928.0,Estádio do Dragão,234,7,10.0,,240000000.0,28.27,25.37,120533.0,216466.0,216466.0,216466.0,216466.0,241788.0,257290.0,216466.0,Press after possession loss,51.0,61.0,,,,,,Balanced,Balanced,71.0,6.0,3.0,3.0,,,,,,,,
237,/team/237/sporting-cp/240002,24,2,2023-09-22,Sporting CP,308,Liga Portugal,1.0,38,Portugal,77,78,77,78,158158.0,Waldstadion (Fussballstadion),234,4,9.0,,220000000.0,26.55,24.21,197655.0,240950.0,227890.0,240950.0,227890.0,240950.0,240950.0,227890.0,Pressure on heavy touch,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
1896,/team/1896/sporting-braga/240002,24,2,2023-09-22,Sporting Braga,308,Liga Portugal,1.0,38,Portugal,76,77,77,75,37522422.0,Forest Park Stadium (Square Ground),1887,3,8.0,,100000000.0,26.91,26.36,213516.0,213516.0,226370.0,213516.0,213516.0,213516.0,213516.0,213516.0,Pressure on heavy touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1887,/team/1887/vitoria-sc/240002,24,2,2023-09-22,Vitória SC,308,Liga Portugal,1.0,38,Portugal,71,70,72,69,37675108.0,Stade Municipal,1896,2,7.0,,40500000.0,26.18,24.48,219754.0,212474.0,212474.0,212474.0,212474.0,212474.0,212474.0,212474.0,Balanced,51.0,61.0,,,,,,Fast build up,Forward runs,71.0,3.0,3.0,3.0,,,,,,,,
744,/team/744/rio-ave/240002,24,2,2023-09-22,Rio Ave,308,Liga Portugal,1.0,38,Portugal,70,69,70,70,1553235.0,Stadion 23. Maj,1896,2,3.0,,16500000.0,27.73,26.92,186748.0,251294.0,251294.0,251294.0,251294.0,251294.0,251294.0,251294.0,Pressure on heavy touch,51.0,51.0,,,,,,Balanced,Balanced,51.0,5.0,3.0,3.0,,,,,,,,
112513,/team/112513/arouca/240002,24,2,2023-09-22,Arouca,308,Liga Portugal,1.0,38,Portugal,70,70,69,70,463146.0,Aloha Park (Generic Oceania 2),111539,1,2.0,,5700000.0,27.18,25.25,192636.0,192636.0,192636.0,192636.0,192636.0,192636.0,192636.0,192636.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
112809,/team/112809/famalicao/240002,24,2,2023-09-22,Famalicão,308,Liga Portugal,1.0,38,Portugal,70,71,69,70,37257773.0,_Longville Stadium,1888,1,4.0,,15000000.0,23.27,22.82,252095.0,237378.0,236830.0,251615.0,237378.0,229319.0,251615.0,237378.0,Pressure on heavy touch,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
489,/team/489/farense/240002,24,2,2023-09-22,Farense,308,Liga Portugal,1.0,38,Portugal,69,68,69,67,1452584.0,Court Lane,10031,1,2.0,,5100000.0,28.36,27.31,240316.0,209621.0,216776.0,216776.0,209621.0,240316.0,257266.0,257266.0,Balanced,41.0,51.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
518,/team/518/chaves/240002,24,2,2023-09-22,Chaves,308,Liga Portugal,1.0,38,Portugal,69,68,69,70,5159.0,Stadion 23. Maj,111539,1,2.0,,5600000.0,26.36,25.32,192528.0,192528.0,192528.0,213557.0,192528.0,192528.0,213557.0,213557.0,Pressure on heavy touch,61.0,61.0,,,,,,Balanced,Balanced,61.0,8.0,3.0,3.0,,,,,,,,
1898,/team/1898/boavista/240002,24,2,2023-09-22,Boavista,308,Liga Portugal,1.0,38,Portugal,69,67,70,70,6971228.0,Stade Municipal,1887,1,5.0,,9500000.0,26.36,23.4,214606.0,204737.0,204737.0,204737.0,204737.0,271291.0,204737.0,204737.0,Pressure on heavy touch,41.0,51.0,,,,,,Long ball,Direct passing,51.0,3.0,3.0,3.0,,,,,,,,
10020,/team/10020/estoril/240002,24,2,2023-09-22,Estoril,308,Liga Portugal,1.0,38,Portugal,69,69,66,69,23386218.0,_Oktigann Park,114510,1,4.0,,6800000.0,23.55,23.7,262417.0,243270.0,274465.0,243270.0,243270.0,211561.0,274465.0,274465.0,Balanced,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
10031,/team/10031/portimonense/240002,24,2,2023-09-22,Portimonense,308,Liga Portugal,1.0,38,Portugal,69,69,69,67,20694532.0,_Oktigann Park,489,1,3.0,,17600000.0,25.45,23.57,184999.0,184999.0,184999.0,184999.0,184999.0,184999.0,209828.0,184999.0,Balanced,51.0,41.0,,,,,,Long ball,Direct passing,61.0,3.0,3.0,3.0,,,,,,,,
114510,/team/114510/casa-pia/240002,24,2,2023-09-22,Casa Pia,308,Liga Portugal,1.0,38,Portugal,69,69,66,70,1552127.0,Euro Arena,10020,1,1.0,,5500000.0,28.0,25.95,185200.0,246316.0,246316.0,246316.0,246316.0,270983.0,251025.0,269420.0,Balanced,51.0,51.0,,,,,,Long ball,Direct passing,51.0,3.0,3.0,3.0,,,,,,,,
