team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
95,/team/95/leicester-city/240002,24,2,2023-09-22,Leicester City,14,Championship,2.0,14,England,75,73,76,75,107439.0,King Power Stadium,14,4,10.0,,548500000.0,24.91,24.97,210243.0,237386.0,237386.0,237386.0,237386.0,225719.0,225783.0,237386.0,Balanced,51.0,61.0,,,,,,Slow build up,Possession,81.0,5.0,3.0,3.0,,,,,,,,
8,/team/8/leeds-united/240002,24,2,2023-09-22,Leeds United,14,Championship,2.0,14,England,73,72,72,72,460535.0,Elland Road,1939,2,10.0,,423100000.0,22.27,23.6,239360.0,251954.0,235735.0,251954.0,251954.0,247249.0,251954.0,270208.0,Press after possession loss,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,5.0,3.0,3.0,,,,,,,,
17,/team/17/southampton/240002,24,2,2023-09-22,Southampton,14,Championship,2.0,14,England,73,71,70,74,904.0,St. Mary's Stadium,1790,3,9.0,,395000000.0,24.64,23.63,221841.0,202282.0,202282.0,202282.0,202282.0,221841.0,202282.0,202282.0,Pressure on heavy touch,51.0,61.0,,,,,,Slow build up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
1792,/team/1792/norwich-city/240002,24,2,2023-09-22,Norwich City,14,Championship,2.0,14,England,72,70,72,71,524257.0,Carrow Road,94,1,8.0,,145000000.0,27.36,25.6,201368.0,270571.0,270571.0,270571.0,270571.0,201368.0,270571.0,270571.0,Press after possession loss,41.0,51.0,,,,,,Slow build up,Possession,71.0,4.0,3.0,3.0,,,,,,,,
12,/team/12/middlesbrough/240002,24,2,2023-09-22,Middlesbrough,14,Championship,2.0,14,England,71,69,70,71,645.0,Riverside Stadium,13,1,8.0,,84000000.0,25.45,24.5,183422.0,183422.0,183422.0,183422.0,183422.0,213697.0,183422.0,183422.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,71.0,5.0,3.0,3.0,,,,,,,,
109,/team/109/west-bromwich-albion/240002,24,2,2023-09-22,West Bromwich Albion,14,Championship,2.0,14,England,71,70,72,70,37453069.0,The Hawthorns,110,1,7.0,,141000000.0,27.55,26.22,205970.0,211506.0,211506.0,211506.0,211506.0,211506.0,223877.0,211506.0,Press after possession loss,51.0,71.0,,,,,,Slow build up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
97,/team/97/millwall/240002,24,2,2023-09-22,Millwall,14,Championship,2.0,14,England,70,72,71,70,455453.0,Ivy Lane,19,1,5.0,,22000000.0,26.91,26.26,193549.0,225317.0,239373.0,225317.0,225317.0,225317.0,251560.0,251560.0,Balanced,51.0,41.0,,,,,,Long ball,Direct passing,51.0,4.0,3.0,3.0,,,,,,,,
1795,/team/1795/watford/240002,24,2,2023-09-22,Watford,14,Championship,2.0,14,England,70,70,71,69,896570.0,Vicarage Road,1923,2,8.0,,152500000.0,24.64,24.27,209532.0,242794.0,242794.0,242794.0,242794.0,242794.0,242794.0,242794.0,Press after possession loss,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
1800,/team/1800/coventry-city/240002,24,2,2023-09-22,Coventry City,14,Championship,2.0,14,England,70,71,71,70,455489.0,Molton Road (Sheldon Stadium),95,1,6.0,,16500000.0,26.18,24.13,173671.0,225441.0,225441.0,225441.0,225441.0,187157.0,225441.0,251555.0,Press after possession loss,51.0,61.0,,,,,,Fast build up,Forward runs,71.0,4.0,3.0,3.0,,,,,,,,
1801,/team/1801/preston-north-end/240002,24,2,2023-09-22,Preston North End,14,Championship,2.0,14,England,70,69,70,68,8170.0,Molton Road (Sheldon Stadium),1926,1,5.0,,20000000.0,25.73,24.83,216464.0,216464.0,216464.0,216464.0,216464.0,201911.0,216464.0,216464.0,Balanced,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
1806,/team/1806/stoke-city/240002,24,2,2023-09-22,Stoke City,14,Championship,2.0,14,England,70,71,70,69,173023.0,Stoke City FC Stadium,1928,1,6.0,,55000000.0,25.45,24.72,217826.0,201887.0,201887.0,201887.0,201887.0,201887.0,201887.0,201887.0,Press after possession loss,61.0,61.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
