team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
113146,/team/113146/atk-mohun-bagan/240002,24,2,2023-09-22,ATK Mohun Bagan,2149,Super League,1.0,159,India,63,65,64,63,528418.0,O Dromo,111629,4,9.0,,7100000.0,26.82,25.11,245165.0,223618.0,223618.0,223618.0,223618.0,223618.0,223618.0,223618.0,Pressure on heavy touch,51.0,61.0,,,,,,Fast build up,Forward runs,71.0,4.0,3.0,3.0,,,,,,,,
113300,/team/113300/mumbai-city/240002,24,2,2023-09-22,Mumbai City,2149,Super League,1.0,159,India,62,62,64,61,37524407.0,Court Lane,113298,3,8.0,,6000000.0,28.09,25.93,248265.0,223746.0,223746.0,223746.0,223746.0,223746.0,223746.0,223746.0,Pressure on heavy touch,51.0,61.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
113298,/team/113298/goa/240002,24,2,2023-09-22,Goa,2149,Super League,1.0,159,India,61,65,62,60,186298.0,O Dromo,113300,3,6.0,,2500000.0,29.09,26.96,248298.0,248298.0,248298.0,248298.0,248298.0,269221.0,248298.0,248298.0,Pressure on heavy touch,61.0,61.0,,,,,,Slow build up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
113299,/team/113299/kerala-blasters/240002,24,2,2023-09-22,Kerala Blasters,2149,Super League,1.0,159,India,61,64,60,60,60393.0,O Dromo,113297,2,6.0,,4000000.0,28.18,25.42,203902.0,203902.0,203902.0,203902.0,203902.0,210380.0,203902.0,203902.0,Pressure on heavy touch,51.0,51.0,,,,,,Slow build up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
113302,/team/113302/bengaluru/240002,24,2,2023-09-22,Bengaluru,2149,Super League,1.0,159,India,60,62,60,61,523984.0,Arena d'Oro,113299,3,7.0,,4000000.0,29.73,27.23,190939.0,202589.0,202589.0,202589.0,202589.0,190939.0,260147.0,202589.0,Pressure on heavy touch,51.0,51.0,,,,,,Fast build up,Forward runs,51.0,3.0,3.0,3.0,,,,,,,,
111629,/team/111629/east-bengal/240002,24,2,2023-09-22,East Bengal,2149,Super League,1.0,159,India,59,66,60,58,22504273.0,O Dromo,113146,3,7.0,,3400000.0,27.64,27.08,217232.0,256998.0,256998.0,235754.0,256998.0,256998.0,228194.0,235754.0,Balanced,51.0,51.0,,,,,,Long ball,Direct passing,61.0,3.0,3.0,3.0,,,,,,,,
113257,/team/113257/odisha-fc/240002,24,2,2023-09-22,Odisha FC,2149,Super League,1.0,159,India,59,60,59,59,1553061.0,O Dromo,114168,1,4.0,,2500000.0,29.36,25.82,200727.0,248297.0,248297.0,248297.0,248297.0,195620.0,248315.0,248315.0,Balanced,51.0,51.0,,,,,,Slow build up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
113301,/team/113301/hyderabad/240002,24,2,2023-09-22,Hyderabad,2149,Super League,1.0,159,India,58,58,60,56,37404937.0,Euro Arena,113300,1,5.0,,2000000.0,28.09,25.56,191294.0,191294.0,191294.0,191294.0,191294.0,191294.0,248251.0,248251.0,Balanced,61.0,51.0,,,,,,Slow build up,Possession,71.0,4.0,3.0,3.0,,,,,,,,
114168,/team/114168/jamshedpur/240002,24,2,2023-09-22,Jamshedpur,2149,Super League,1.0,159,India,58,64,58,55,1068539.0,Arena d'Oro,113146,1,3.0,,1600000.0,29.0,26.62,248325.0,197925.0,197925.0,197925.0,197925.0,198195.0,204035.0,204035.0,Balanced,61.0,51.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
113040,/team/113040/northeast-united/240002,24,2,2023-09-22,NorthEast United,2149,Super League,1.0,159,India,57,57,61,57,37410430.0,Stade Kokoto (Generic Africa 2),113146,1,2.0,,1500000.0,29.09,25.65,253670.0,212519.0,212519.0,212519.0,212519.0,240035.0,212519.0,212519.0,Balanced,61.0,61.0,,,,,,Long ball,Direct passing,51.0,3.0,3.0,3.0,,,,,,,,
113297,/team/113297/chennaiyin/240002,24,2,2023-09-22,Chennaiyin,2149,Super League,1.0,159,India,57,62,57,54,896550.0,O Dromo,113302,2,5.0,,3000000.0,26.55,24.79,248246.0,195838.0,195838.0,195838.0,195838.0,195838.0,195838.0,195838.0,Balanced,61.0,51.0,,,,,,Fast build up,Forward runs,51.0,3.0,3.0,3.0,,,,,,,,
115202,/team/115202/punjab/240002,24,2,2023-09-22,Punjab,2149,Super League,1.0,159,India,55,60,56,52,,Stadion Olympik,113146,1,2.0,,1400000.0,26.82,24.75,276752.0,204133.0,204133.0,204133.0,204133.0,276752.0,204133.0,204133.0,Balanced,51.0,51.0,,,,,,Long ball,Direct passing,51.0,4.0,3.0,3.0,,,,,,,,
