team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
900,/team/900/young-boys/240002,24,2,2023-09-22,Young Boys,189,Super League,1.0,47,Switzerland,71,74,69,69,37577611.0,Waldstadion (Fussballstadion),896,5,9.0,,85000000.0,24.82,24.18,244401.0,236657.0,236657.0,236657.0,236657.0,,236657.0,236657.0,Press after possession loss,51.0,61.0,,,,,,Fast build up,Forward runs,71.0,4.0,3.0,3.0,,,,,,,,
896,/team/896/basel/240002,24,2,2023-09-22,Basel,189,Super League,1.0,47,Switzerland,69,68,69,67,11298706.0,Waldstadion (Fussballstadion),900,6,8.0,,65000000.0,25.36,23.25,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,Press after possession loss,61.0,61.0,,,,,,Slow build up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
324,/team/324/servette/240002,24,2,2023-09-22,Servette,189,Super League,1.0,47,Switzerland,68,69,70,67,896511.0,Stadion Neder,1862,3,5.0,,26300000.0,28.09,25.54,224821.0,206254.0,206254.0,206254.0,206254.0,206254.0,206254.0,244399.0,Balanced,51.0,41.0,,,,,,Fast build up,Forward runs,81.0,4.0,3.0,3.0,,,,,,,,
898,/team/898/st-gallen/240002,24,2,2023-09-22,St. Gallen,189,Super League,1.0,47,Switzerland,68,66,69,67,455701.0,Stadion Neder,897,4,6.0,,33000000.0,24.09,24.39,228645.0,210619.0,210619.0,210619.0,210619.0,228645.0,228645.0,210619.0,Press after possession loss,51.0,51.0,,,,,,Balanced,Balanced,51.0,5.0,3.0,3.0,,,,,,,,
894,/team/894/zurich/240002,24,2,2023-09-22,Zürich,189,Super League,1.0,47,Switzerland,67,66,69,67,37663443.0,Euro Arena,322,3,6.0,,24700000.0,26.09,24.74,204842.0,245586.0,245586.0,245586.0,233735.0,233735.0,233735.0,233735.0,Balanced,61.0,51.0,,,,,,Slow build up,Possession,81.0,4.0,3.0,3.0,,,,,,,,
897,/team/897/luzern/240002,24,2,2023-09-22,Luzern,189,Super League,1.0,47,Switzerland,67,64,70,66,127536.0,Molton Road (Sheldon Stadium),898,3,6.0,,34000000.0,24.18,23.63,257186.0,231077.0,231077.0,231077.0,231077.0,212150.0,231077.0,231077.0,Pressure on heavy touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1862,/team/1862/lausanne-sport/240002,24,2,2023-09-22,Lausanne Sport,189,Super League,1.0,47,Switzerland,67,67,68,65,29608.0,Stadion Neder,115201,2,6.0,,15000000.0,24.82,25.69,218887.0,218887.0,218887.0,218887.0,218887.0,218887.0,218887.0,218887.0,Balanced,61.0,41.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
10032,/team/10032/lugano/240002,24,2,2023-09-22,Lugano,189,Super League,1.0,47,Switzerland,67,69,69,64,198883.0,Euro Park,900,2,4.0,,28500000.0,25.91,24.39,229845.0,210537.0,229845.0,229845.0,210537.0,240317.0,229845.0,229845.0,Pressure on heavy touch,51.0,51.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
322,/team/322/grasshopper/240002,24,2,2023-09-22,Grasshopper,189,Super League,1.0,47,Switzerland,65,64,65,65,3960.0,Euro Arena,894,4,8.0,,21000000.0,24.0,23.46,199282.0,258758.0,258758.0,258758.0,258758.0,240544.0,240544.0,240544.0,Balanced,71.0,51.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
1704,/team/1704/yverdon-sport/240002,24,2,2023-09-22,Yverdon Sport,189,Super League,1.0,47,Switzerland,65,63,65,64,458689.0,Town Park,1862,1,3.0,,6000000.0,26.45,25.11,244442.0,244442.0,189120.0,276871.0,244442.0,252386.0,189120.0,189120.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1713,/team/1713/winterthur/240002,24,2,2023-09-22,Winterthur,189,Super League,1.0,47,Switzerland,64,65,64,63,19616058.0,Town Park,894,1,3.0,,11400000.0,25.55,25.61,210538.0,256980.0,256980.0,256980.0,256980.0,230687.0,210538.0,210538.0,Balanced,61.0,37.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
115201,/team/115201/stade-lausanne-ouchy/240002,24,2,2023-09-22,Stade Lausanne-Ouchy,189,Super League,1.0,47,Switzerland,64,65,64,63,198279.0,Euro Arena,1862,1,2.0,,8000000.0,26.27,24.89,275713.0,275732.0,275732.0,275732.0,275732.0,257692.0,275732.0,275732.0,Balanced,61.0,61.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
